,tweet_id,timestamp,source,text,expanded_urls,name,faves,retweets,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,rating,dogtionary,multiple
254,8.3167E+17,2017-02-15 01:04:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,Daisy,10260,1774,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,62.4802,TRUE,Cardigan,36.2861,TRUE,Appenzeller,0.392621,TRUE,1.3,,
255,8.3165E+17,2017-02-14 23:43:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",,7009,1879,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo_dog,53.0416,TRUE,Siberian_husky,18.0335,TRUE,Norwegian_elkhound,10.4314,TRUE,1.3,,
256,8.31553E+17,2017-02-14 17:17:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,Dutch,8836,2271,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,25.7415,TRUE,Pembroke,16.1442,TRUE,French_bulldog,9.21429,TRUE,1.3,,
257,8.31323E+17,2017-02-14 02:02:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,Pete,9138,1522,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,99.9715,TRUE,Tibetan_terrier,0.00462967,TRUE,guinea_pig,0.00411843,FALSE,1.2,doggo,
258,8.31316E+17,2017-02-14 01:35:49 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",,6443,1103,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,98.2755,TRUE,soft-coated_wheaten_terrier,0.908435,TRUE,Bouvier_des_Flandres,0.46928,TRUE,1.3,pupper,
259,8.31309E+17,2017-02-14 01:09:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,Scooter,11593,2416,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,36.9389,TRUE,kelpie,13.2449,TRUE,Labrador_retriever,7.47273,TRUE,1.2,,
260,8.31263E+17,2017-02-13 22:03:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,Tucker,11724,1995,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,26.3323,TRUE,Brittany_spaniel,20.055,TRUE,doormat,19.3414,FALSE,1.2,,
261,8.30956E+17,2017-02-13 01:46:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,Reggie,7871,1464,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,45.1516,TRUE,golden_retriever,31.7196,TRUE,English_setter,13.2759,TRUE,1.2,,
262,8.30583E+17,2017-02-12 01:04:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",Lilly,65774,16398,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,90.8703,TRUE,seat_belt,5.70909,FALSE,pug,1.19335,TRUE,1.3,,
263,8.30097E+17,2017-02-10 16:53:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",Samson,9635,2869,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,44.2713,TRUE,Pomeranian,14.2073,TRUE,Pekinese,12.5745,TRUE,1.3,,
264,8.29861E+17,2017-02-10 01:15:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,Mia,12069,1899,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,39.4486,TRUE,Staffordshire_bullterrier,37.6574,TRUE,American_Staffordshire_terrier,3.12916,TRUE,1.2,,
265,8.29502E+17,2017-02-09 01:27:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",Leo,31279,10390,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,95.0851,TRUE,Pekinese,1.51996,TRUE,pug,1.10936,TRUE,1.2,,
266,8.2945E+17,2017-02-08 22:00:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,,10320,1967,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador_retriever,31.5163,TRUE,golden_retriever,15.321,TRUE,Pekinese,13.2791,TRUE,1.1,doggo,
267,8.29142E+17,2017-02-08 01:35:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",Malcolm,24050,7181,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,57.314,TRUE,cocker_spaniel,11.1159,TRUE,gibbon,9.41269,FALSE,1.2,,
268,8.29012E+17,2017-02-07 17:00:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",Dexter,52519,16011,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,31.2221,TRUE,dalmatian,24.404,TRUE,conch,13.0273,FALSE,1.3,,
269,8.2877E+17,2017-02-07 01:00:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,Alfie,25243,5736,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,seat_belt,76.5979,FALSE,Chesapeake_Bay_retriever,3.38986,TRUE,polecat,2.72516,FALSE,1.3,,
270,8.28709E+17,2017-02-06 20:55:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",Fiona,35996,10965,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,hippopotamus,94.2911,FALSE,Mexican_hairless,0.838837,TRUE,ice_lolly,0.620647,FALSE,1,,
271,8.2865E+17,2017-02-06 17:02:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",one,9379,1310,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,64.9209,TRUE,Chesapeake_Bay_retriever,19.856,TRUE,vizsla,5.61999,TRUE,1.4,,
272,8.2841E+17,2017-02-06 01:07:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,Mutt,6265,1142,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,teddy,90.8457,FALSE,toy_poodle,1.80398,TRUE,standard_poodle,1.26671,TRUE,1.2,,
273,8.28409E+17,2017-02-06 01:03:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,Bear,7585,1260,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,13.3033,TRUE,Chesapeake_Bay_retriever,9.2227,TRUE,American_Staffordshire_terrier,6.50945,TRUE,1.2,,
274,8.28382E+17,2017-02-05 23:15:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,Doobert,12428,2178,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,39.2535,TRUE,Labrador_retriever,8.90217,TRUE,clumber,8.17998,TRUE,1.4,doggo,
275,8.28377E+17,2017-02-05 22:55:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,Beebop,7285,1047,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,52.3086,TRUE,Staffordshire_bullterrier,18.6168,TRUE,Chihuahua,4.20894,TRUE,1.3,,
276,8.28373E+17,2017-02-05 22:40:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,Alexander,12417,2875,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,66.3047,TRUE,Eskimo_dog,20.7779,TRUE,Tibetan_mastiff,4.09488,TRUE,1.2,,
277,8.28047E+17,2017-02-05 01:04:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",Sailer,11601,2817,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,patio,27.2972,FALSE,window_screen,13.1295,FALSE,boathouse,4.63925,FALSE,1.3,,
278,8.28012E+17,2017-02-04 22:45:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",Brutus,10226,2114,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,93.6662,TRUE,Staffordshire_bullterrier,3.29991,TRUE,bull_mastiff,1.71834,TRUE,1.1,,
279,8.27933E+17,2017-02-04 17:34:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",Kona,19826,5141,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,80.6115,TRUE,Tibetan_mastiff,10.4831,TRUE,kelpie,3.81482,TRUE,1.2,pupper,
280,8.27654E+17,2017-02-03 23:04:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,Boots,15311,2967,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,28.5555,TRUE,Border_collie,21.7306,TRUE,Saint_Bernard,14.3245,TRUE,1.2,,
281,8.27601E+17,2017-02-03 19:31:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,Tucker,7379,927,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,32.5638,TRUE,golden_retriever,31.7235,TRUE,Labrador_retriever,11.6087,TRUE,1.3,,
282,8.27325E+17,2017-02-03 01:16:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,Ralphie,15632,2981,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,35.2486,TRUE,toy_poodle,17.8884,TRUE,Labrador_retriever,8.41644,TRUE,1.2,,
283,8.272E+17,2017-02-02 17:00:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",Charlie,10454,2187,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,86.9681,TRUE,American_Staffordshire_terrier,2.66582,TRUE,boxer,1.98661,TRUE,1.3,,
284,8.26959E+17,2017-02-02 01:01:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,Loki,21302,4905,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,61.7389,TRUE,Labrador_retriever,33.7053,TRUE,tennis_ball,0.855442,FALSE,1.2,doggo,
285,8.26849E+17,2017-02-01 17:44:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",Cupid,35832,9962,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,85.8764,TRUE,golden_retriever,2.35257,TRUE,Pekinese,1.71039,TRUE,1.3,doggo,
286,8.26598E+17,2017-02-01 01:09:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",Pawnd,9910,2306,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,62.8119,TRUE,Siamese_cat,11.7397,FALSE,cougar,8.27649,FALSE,1.3,,
287,8.26477E+17,2017-01-31 17:06:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,Pilot,18171,4111,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,74.186,TRUE,Tibetan_mastiff,12.2812,TRUE,kelpie,10.046,TRUE,1.2,doggo,
288,8.2624E+17,2017-01-31 01:27:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,,13124,2564,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_bulldog,90.3048,TRUE,pug,9.62421,TRUE,Boston_bull,0.0234364,TRUE,1.1,,
289,8.26205E+17,2017-01-30 23:05:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",,4821,908,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,78.2058,TRUE,golden_retriever,15.6581,TRUE,soft-coated_wheaten_terrier,0.727512,TRUE,1.3,doggo,
290,8.26115E+17,2017-01-30 17:10:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,Ike,15450,3047,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,tennis_ball,99.7071,FALSE,golden_retriever,0.233085,TRUE,kuvasz,0.0283472,TRUE,1.3,,
291,8.25877E+17,2017-01-30 01:21:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,Mo,10362,1834,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,shopping_cart,99.5941,FALSE,shopping_basket,0.405697,FALSE,mousetrap,8.83E-05,FALSE,1.1,,
292,8.2583E+17,2017-01-29 22:15:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",Toby,12596,2447,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,85.3407,TRUE,golden_retriever,5.35313,TRUE,English_setter,4.58299,TRUE,1.2,,
293,8.25535E+17,2017-01-29 02:44:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,,56248,17285,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,68.1495,TRUE,Tibetan_mastiff,14.794,TRUE,black-and-tan_coonhound,2.45252,TRUE,1.4,puppo,
294,8.25148E+17,2017-01-28 01:04:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,Sweet,18085,4461,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,35.4823,TRUE,Pomeranian,24.539,TRUE,toy_poodle,13.6545,TRUE,1.3,,
295,8.25027E+17,2017-01-27 17:04:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",Pablo,6212,1230,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,52.4454,TRUE,Siberian_husky,46.7678,TRUE,malamute,0.497584,TRUE,1.2,puppo,
296,8.24775E+17,2017-01-27 00:24:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",Scooter,14743,3450,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,61.0499,TRUE,malinois,9.02912,TRUE,Airedale,6.86247,TRUE,1.2,,
297,8.24664E+17,2017-01-26 17:02:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,Wilson,10413,1743,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,52.6488,TRUE,golden_retriever,40.2815,TRUE,Irish_setter,3.44178,TRUE,1.3,,
298,8.24326E+17,2017-01-25 18:38:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,,11698,10398,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,99.0793,TRUE,Cardigan,0.891939,TRUE,basenji,0.0262264,TRUE,1.3,pupper,
299,8.24297E+17,2017-01-25 16:45:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",Nala,14901,3797,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,teddy,58.823,FALSE,jigsaw_puzzle,2.89096,FALSE,doormat,2.22507,FALSE,1.1,,
300,8.2394E+17,2017-01-24 17:04:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,Cash,10509,2660,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,23.4076,TRUE,curly-coated_retriever,19.3093,TRUE,Labrador_retriever,9.51966,TRUE,1.2,,
301,8.23699E+17,2017-01-24 01:08:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016/photo/1,Winston,13832,2481,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,20.3999,TRUE,snorkel,17.1893,FALSE,Norfolk_terrier,10.7543,TRUE,1.2,,
